run,layer,epoch,mdk_lambda0
partA_paper_flow_mdk_20260913_202615,0,85,0.6013824939727783
partA_paper_flow_mdk_20260913_202615,0,86,0.5994082689285278
partA_paper_flow_mdk_20260913_202615,0,87,0.6010359525680542
partA_paper_flow_mdk_20260913_202615,0,88,0.5960398316383362
partA_paper_flow_mdk_20260913_202615,0,89,0.5971863269805908
partA_paper_flow_mdk_20260913_202615,0,90,0.5972598195075989
partA_paper_flow_mdk_20260913_202615,0,91,0.5931347608566284
partA_paper_flow_mdk_20260913_202615,0,92,0.5970686674118042
partA_paper_flow_mdk_20260913_202615,0,93,0.5923004150390625
partA_paper_flow_mdk_20260913_202615,0,94,0.594037652015686
partA_paper_flow_mdk_20260913_202615,0,95,0.596162736415863
partA_paper_flow_mdk_20260913_202615,0,96,0.601070761680603
partA_paper_flow_mdk_20260913_202615,0,97,0.6014512181282043
partA_paper_flow_mdk_20260913_202615,0,98,0.5995846390724182
partA_paper_flow_mdk_20260913_202615,0,99,0.5986855626106262
partA_paper_flow_mdk_20260913_202615,0,100,0.599341094493866
partA_paper_flow_mdk_20260913_202615,0,101,0.5977604985237122
partA_paper_flow_mdk_20260913_202615,0,102,0.5971997976303101
partA_paper_flow_mdk_20260913_202615,0,103,0.5982882976531982
partA_paper_flow_mdk_20260913_202615,0,104,0.5974889397621155
partA_paper_flow_mdk_20260913_202615,0,105,0.5933893918991089
partA_paper_flow_mdk_20260913_202615,0,106,0.5995650887489319
partA_paper_flow_mdk_20260913_202615,0,107,0.5971021056175232
partA_paper_flow_mdk_20260913_202615,0,108,0.5941553711891174
partA_paper_flow_mdk_20260913_202615,0,109,0.5959165692329407
partA_paper_flow_mdk_20260913_202615,0,110,0.5994442105293274
partA_paper_flow_mdk_20260913_202615,0,111,0.5949827432632446
partA_paper_flow_mdk_20260913_202615,0,112,0.5967729687690735
partA_paper_flow_mdk_20260913_202615,1,1,0.4341316223144531
partA_paper_flow_mdk_20260913_202615,1,2,0.4461754858493805
partA_paper_flow_mdk_20260913_202615,1,3,0.43073999881744385
partA_paper_flow_mdk_20260913_202615,1,4,0.4284236431121826
partA_paper_flow_mdk_20260913_202615,1,5,0.42325732111930847
partA_paper_flow_mdk_20260913_202615,1,6,0.4288739562034607
partA_paper_flow_mdk_20260913_202615,1,7,0.4027984142303467
partA_paper_flow_mdk_20260913_202615,1,8,0.42203831672668457
partA_paper_flow_mdk_20260913_202615,1,9,0.4264124631881714
partA_paper_flow_mdk_20260913_202615,1,10,0.4257919192314148
partA_paper_flow_mdk_20260913_202615,1,11,0.4163321852684021
partA_paper_flow_mdk_20260913_202615,1,12,0.4011967182159424
partA_paper_flow_mdk_20260913_202615,1,13,0.40250691771507263
partA_paper_flow_mdk_20260913_202615,1,14,0.38319242000579834
partA_paper_flow_mdk_20260913_202615,1,15,0.38167306780815125
partA_paper_flow_mdk_20260913_202615,1,16,0.383267879486084
partA_paper_flow_mdk_20260913_202615,1,17,0.3985329568386078
partA_paper_flow_mdk_20260913_202615,1,18,0.40173226594924927
partA_paper_flow_mdk_20260913_202615,1,19,0.4010956883430481
partA_paper_flow_mdk_20260913_202615,1,20,0.38718995451927185
partA_paper_flow_mdk_20260913_202615,1,21,0.3891972005367279
partA_paper_flow_mdk_20260913_202615,1,22,0.3966781497001648
partA_paper_flow_mdk_20260913_202615,1,23,0.3969765603542328
partA_paper_flow_mdk_20260913_202615,1,24,0.4043300151824951
partA_paper_flow_mdk_20260913_202615,1,25,0.39324530959129333
partA_paper_flow_mdk_20260913_202615,1,26,0.3910296857357025
partA_paper_flow_mdk_20260913_202615,1,27,0.39852821826934814
partA_paper_flow_mdk_20260913_202615,1,28,0.4016210436820984
partA_paper_flow_mdk_20260913_202615,1,29,0.40996477007865906
partA_paper_flow_mdk_20260913_202615,1,30,0.39934664964675903
partA_paper_flow_mdk_20260913_202615,1,31,0.39433127641677856
partA_paper_flow_mdk_20260913_202615,1,32,0.3902953267097473
partA_paper_flow_mdk_20260913_202615,1,33,0.3922467827796936
partA_paper_flow_mdk_20260913_202615,1,34,0.397733211517334
partA_paper_flow_mdk_20260913_202615,1,35,0.4001905620098114
partA_paper_flow_mdk_20260913_202615,1,36,0.3993137776851654
partA_paper_flow_mdk_20260913_202615,1,37,0.382520467042923
partA_paper_flow_mdk_20260913_202615,1,38,0.39314839243888855
partA_paper_flow_mdk_20260913_202615,1,39,0.38233786821365356
partA_paper_flow_mdk_20260913_202615,1,40,0.3843841254711151
partA_paper_flow_mdk_20260913_202615,1,41,0.37576523423194885
partA_paper_flow_mdk_20260913_202615,1,42,0.3862799108028412
partA_paper_flow_mdk_20260913_202615,1,43,0.3831714987754822
partA_paper_flow_mdk_20260913_202615,1,44,0.38759657740592957
partA_paper_flow_mdk_20260913_202615,1,45,0.39279115200042725
partA_paper_flow_mdk_20260913_202615,1,46,0.38969749212265015
partA_paper_flow_mdk_20260913_202615,1,47,0.3937065303325653
partA_paper_flow_mdk_20260913_202615,1,48,0.3879903554916382
partA_paper_flow_mdk_20260913_202615,1,49,0.39004552364349365
partA_paper_flow_mdk_20260913_202615,1,50,0.3791702389717102
partA_paper_flow_mdk_20260913_202615,1,51,0.3850170969963074
partA_paper_flow_mdk_20260913_202615,1,52,0.39138534665107727
partA_paper_flow_mdk_20260913_202615,1,53,0.3942278325557709
partA_paper_flow_mdk_20260913_202615,1,54,0.3833168148994446
partA_paper_flow_mdk_20260913_202615,1,55,0.39473655819892883
partA_paper_flow_mdk_20260913_202615,1,56,0.3813861906528473
partA_paper_flow_mdk_20260913_202615,1,57,0.386730432510376
partA_paper_flow_mdk_20260913_202615,1,58,0.38742902874946594
partA_paper_flow_mdk_20260913_202615,1,59,0.38266512751579285
partA_paper_flow_mdk_20260913_202615,1,60,0.37760183215141296
partA_paper_flow_mdk_20260913_202615,1,61,0.37247994542121887
partA_paper_flow_mdk_20260913_202615,1,62,0.3706854581832886
partA_paper_flow_mdk_20260913_202615,1,63,0.3748534619808197
partA_paper_flow_mdk_20260913_202615,1,64,0.3775031864643097
partA_paper_flow_mdk_20260913_202615,1,65,0.37484800815582275
partA_paper_flow_mdk_20260913_202615,1,66,0.3698514401912689
partA_paper_flow_mdk_20260913_202615,1,67,0.37264344096183777
partA_paper_flow_mdk_20260913_202615,1,68,0.3764762282371521
partA_paper_flow_mdk_20260913_202615,1,69,0.36997032165527344
partA_paper_flow_mdk_20260913_202615,1,70,0.3642244040966034
partA_paper_flow_mdk_20260913_202615,1,71,0.3604365289211273
partA_paper_flow_mdk_20260913_202615,1,72,0.3615618944168091
partA_paper_flow_mdk_20260913_202615,1,73,0.3546598255634308
partA_paper_flow_mdk_20260913_202615,1,74,0.3569483757019043
partA_paper_flow_mdk_20260913_202615,1,75,0.35512658953666687
partA_paper_flow_mdk_20260913_202615,1,76,0.3568946421146393
partA_paper_flow_mdk_20260913_202615,1,77,0.3549538850784302
partA_paper_flow_mdk_20260913_202615,1,78,0.35742175579071045
partA_paper_flow_mdk_20260913_202615,1,79,0.35684898495674133
partA_paper_flow_mdk_20260913_202615,1,80,0.3547350764274597
partA_paper_flow_mdk_20260913_202615,1,81,0.35835203528404236
partA_paper_flow_mdk_20260913_202615,1,82,0.357582688331604
partA_paper_flow_mdk_20260913_202615,1,83,0.36216622591018677
partA_paper_flow_mdk_20260913_202615,1,84,0.360809326171875
partA_paper_flow_mdk_20260913_202615,1,85,0.35924607515335083
partA_paper_flow_mdk_20260913_202615,1,86,0.35510605573654175
partA_paper_flow_mdk_20260913_202615,1,87,0.3586497902870178
partA_paper_flow_mdk_20260913_202615,1,88,0.35357820987701416
partA_paper_flow_mdk_20260913_202615,1,89,0.35309934616088867
partA_paper_flow_mdk_20260913_202615,1,90,0.35296374559402466
partA_paper_flow_mdk_20260913_202615,1,91,0.3549420237541199
partA_paper_flow_mdk_20260913_202615,1,92,0.3549489676952362
partA_paper_flow_mdk_20260913_202615,1,93,0.3524650037288666
partA_paper_flow_mdk_20260913_202615,1,94,0.3530091345310211
partA_paper_flow_mdk_20260913_202615,1,95,0.35084253549575806
partA_paper_flow_mdk_20260913_202615,1,96,0.35302576422691345
partA_paper_flow_mdk_20260913_202615,1,97,0.34566888213157654
partA_paper_flow_mdk_20260913_202615,1,98,0.34698715806007385
partA_paper_flow_mdk_20260913_202615,1,99,0.3445909023284912
partA_paper_flow_mdk_20260913_202615,1,100,0.3506503999233246
partA_paper_flow_mdk_20260913_202615,1,101,0.34808358550071716
partA_paper_flow_mdk_20260913_202615,1,102,0.34728512167930603
