run,layer,epoch,mdk_lambda0
MS_partA_flow_mdk_s1,1,12,0.33824241161346436
MS_partA_flow_mdk_s1,1,13,0.33184677362442017
MS_partA_flow_mdk_s1,1,14,0.3124021291732788
MS_partA_flow_mdk_s1,1,15,0.3280738592147827
MS_partA_flow_mdk_s1,1,16,0.3171326518058777
MS_partA_flow_mdk_s1,1,17,0.30107444524765015
MS_partA_flow_mdk_s1,1,18,0.2941969335079193
MS_partA_flow_mdk_s1,1,19,0.2879071831703186
MS_partA_flow_mdk_s1,1,20,0.2770901620388031
MS_partA_flow_mdk_s1,1,21,0.27896347641944885
MS_partA_flow_mdk_s1,1,22,0.29775270819664
MS_partA_flow_mdk_s1,1,23,0.27959227561950684
MS_partA_flow_mdk_s1,1,24,0.282198041677475
MS_partA_flow_mdk_s1,1,25,0.277121901512146
MS_partA_flow_mdk_s1,1,26,0.2564740777015686
MS_partA_flow_mdk_s1,1,27,0.26231420040130615
MS_partA_flow_mdk_s1,1,28,0.26726478338241577
MS_partA_flow_mdk_s1,1,29,0.2584119737148285
MS_partA_flow_mdk_s1,1,30,0.24797922372817993
MS_partA_flow_mdk_s1,1,31,0.24801954627037048
MS_partA_flow_mdk_s1,1,32,0.24746489524841309
MS_partA_flow_mdk_s1,1,33,0.25834721326828003
MS_partA_flow_mdk_s1,1,34,0.24898335337638855
MS_partA_flow_mdk_s1,1,35,0.24435633420944214
MS_partA_flow_mdk_s1,1,36,0.23937775194644928
MS_partA_flow_mdk_s1,1,37,0.2368839979171753
MS_partA_flow_mdk_s1,1,38,0.2287803441286087
MS_partA_flow_mdk_s1,1,39,0.23306629061698914
MS_partA_flow_mdk_s1,1,40,0.2282274216413498
MS_partA_flow_mdk_s1,2,1,0.41908031702041626
MS_partA_flow_mdk_s1,2,2,0.37455135583877563
MS_partA_flow_mdk_s1,2,3,0.34607207775115967
MS_partA_flow_mdk_s1,2,4,0.30564767122268677
MS_partA_flow_mdk_s1,2,5,0.2743724584579468
MS_partA_flow_mdk_s1,2,6,0.25262853503227234
MS_partA_flow_mdk_s1,2,7,0.23575904965400696
MS_partA_flow_mdk_s1,2,8,0.21805594861507416
MS_partA_flow_mdk_s1,2,9,0.21715272963047028
MS_partA_flow_mdk_s1,2,10,0.19562186300754547
MS_partA_flow_mdk_s1,2,11,0.18567442893981934
MS_partA_flow_mdk_s1,2,12,0.17914418876171112
MS_partA_flow_mdk_s1,2,13,0.17524810135364532
MS_partA_flow_mdk_s1,2,14,0.15949131548404694
MS_partA_flow_mdk_s1,2,15,0.16450384259223938
MS_partA_flow_mdk_s1,2,16,0.17053739726543427
MS_partA_flow_mdk_s1,2,17,0.17296025156974792
MS_partA_flow_mdk_s1,2,18,0.16692115366458893
MS_partA_flow_mdk_s1,2,19,0.16564615070819855
MS_partA_flow_mdk_s1,2,20,0.1567191183567047
MS_partA_flow_mdk_s1,2,21,0.151419997215271
MS_partA_flow_mdk_s1,2,22,0.15236856043338776
MS_partA_flow_mdk_s1,2,23,0.15298427641391754
MS_partA_flow_mdk_s1,2,24,0.15133298933506012
MS_partA_flow_mdk_s1,2,25,0.15056705474853516
MS_partA_flow_mdk_s1,2,26,0.15549753606319427
MS_partA_flow_mdk_s1,2,27,0.15146996080875397
MS_partA_flow_mdk_s1,2,28,0.15403862297534943
MS_partA_flow_mdk_s1,2,29,0.14736607670783997
MS_partA_flow_mdk_s1,2,30,0.14776229858398438
MS_partA_flow_mdk_s1,2,31,0.14795905351638794
MS_partA_flow_mdk_s1,2,32,0.1459149271249771
MS_partA_flow_mdk_s1,2,33,0.1436278522014618
MS_partA_flow_mdk_s1,2,34,0.14169363677501678
MS_partA_flow_mdk_s1,2,35,0.14246755838394165
MS_partA_flow_mdk_s1,2,36,0.14125749468803406
MS_partA_flow_mdk_s1,2,37,0.14048181474208832
MS_partA_flow_mdk_s1,2,38,0.14404968917369843
MS_partA_flow_mdk_s1,2,39,0.13531918823719025
MS_partA_flow_mdk_s1,2,40,0.13532954454421997
MS_partA_flow_mdk_s2,0,1,0.43843647837638855
MS_partA_flow_mdk_s2,0,2,0.44884949922561646
MS_partA_flow_mdk_s2,0,3,0.4562026858329773
MS_partA_flow_mdk_s2,0,4,0.4682829678058624
MS_partA_flow_mdk_s2,0,5,0.47183728218078613
MS_partA_flow_mdk_s2,0,6,0.4660864770412445
MS_partA_flow_mdk_s2,0,7,0.46059826016426086
MS_partA_flow_mdk_s2,0,8,0.45514556765556335
MS_partA_flow_mdk_s2,0,9,0.46442681550979614
MS_partA_flow_mdk_s2,0,10,0.47473976016044617
MS_partA_flow_mdk_s2,0,11,0.4734140634536743
MS_partA_flow_mdk_s2,0,12,0.46597540378570557
MS_partA_flow_mdk_s2,0,13,0.44089943170547485
MS_partA_flow_mdk_s2,0,14,0.4458634853363037
MS_partA_flow_mdk_s2,0,15,0.43210870027542114
MS_partA_flow_mdk_s2,0,16,0.42650699615478516
MS_partA_flow_mdk_s2,0,17,0.4072364270687103
MS_partA_flow_mdk_s2,0,18,0.4185447096824646
MS_partA_flow_mdk_s2,0,19,0.41026365756988525
MS_partA_flow_mdk_s2,0,20,0.40155988931655884
MS_partA_flow_mdk_s2,0,21,0.4159657955169678
MS_partA_flow_mdk_s2,0,22,0.39937520027160645
MS_partA_flow_mdk_s2,0,23,0.3836510479450226
MS_partA_flow_mdk_s2,0,24,0.3756163716316223
MS_partA_flow_mdk_s2,0,25,0.3900509774684906
MS_partA_flow_mdk_s2,0,26,0.38560259342193604
